"","provider_id","hospital_name","gastrointestinal","eye","nervous_system","musculoskeletal","skin","genitourinary","cardiovascular","respiratory","other"
"3307",430005,"PRAIRIE LAKES HOSPITAL","1381","637","129","461","334","247","16","35","72"
"3308",430008,"BROOKINGS HEALTH SYSTEM","956","317","19","77","12","72","0","2","4"
"3309",430012,"AVERA SACRED HEART HOSPITAL","1130","525","28","275","1256","110","30","113","38"
"3310",430013,"AVERA QUEEN OF PEACE","1347","663","106","354","737","239","1","15","96"
"3311",430014,"AVERA ST LUKES","2167","6","1005","1974","1217","362","50","191","374"
"3312",430015,"AVERA ST MARY'S HOSPITAL","1277","192","61","258","1079","242","8","3","39"
"3313",430016,"AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","9805","169","478","1513","5587","583","43","259","1247"
"3314",430027,"SANFORD USD MEDICAL CENTER","15326","332","4582","6206","16518","1096","1754","1292","364"
"3315",430048,"REGIONAL HEALTH SPEARFISH HOSPITAL","1388","99","77","384","97","40","0","72","14"
"3316",430077,"REGIONAL HEALTH RAPID CITY HOSPITAL","793","0","11","71","42","93","150","23","61"
"3317",430084,"PHS INDIAN HOSPITAL AT ROSEBUD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3318",430089,"DUNES SURGICAL HOSPITAL","2418","641","515","2090","108","231","0","294","15"
"3319",430090,"SIOUX FALLS SPECIALTY HOSPITAL LLP","875","22","537","3088","75","106","0","382","2"
"3320",430091,"BLACK HILLS SURGICAL HOSPITAL LLP","172","398","141","3410","62","55","3","84","7"
"3321",430093,"SAME DAY SURGERY CENTER LLC","349","131","5","36","125","195","26","247","85"
"3322",430095,"AVERA HEART HOSPITAL OF SOUTH DAKOTA","3","0","0","0","9","0","251","0","5"
"3323",430097,"SANFORD ABERDEEN MEDICAL CENTER","598","0","90","555","143","298","106","34","24"
"3324",431305,"DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3325",431306,"PLATTE HEALTH CENTER - CAH","127","27","1","3","5","0","0","0","0"
"3326",431315,"WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3327",431318,"BOWDLE HOSPITAL - CAH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3328",431319,"HANS P PETERSON MEMORIAL HOSPITAL - CAH","0","0","0","0","0","0","0","0","0"
"3329",431320,"REGIONAL HEALTH LEAD-DEADWOOD HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3330",431321,"REGIONAL HEALTH STURGIS HOSPITAL","0","0","0","0","0","0","0","0","0"
"3331",431322,"FALL RIVER HOSPITAL - CAH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3332",431323,"REGIONAL HEALTH CUSTER HOSPITAL","0","0","0","0","0","0","0","0","0"
"3333",431328,"PIONEER MEMORIAL HOSPITAL - CAH","67","0","0","3","4","0","0","0","0"
"3334",431330,"AVERA ST BENEDICT HEALTH CENTER - CAH","289","0","2","0","141","55","6","11","21"
"3335",431334,"WINNER REGIONAL HEALTHCARE CENTER - CAH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3336",431335,"HURON REGIONAL MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3337",431339,"COTEAU DES PRAIRIES HEALTH CARE SYSTEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3338",440001,"UNICOI COUNTY MEMORIAL HOSPITAL","32","10","0","0","140","2","0","0","0"
"3339",440002,"JACKSON-MADISON COUNTY GENERAL HOSPITAL","6731","1145","392","1533","486","1656","164","275","364"
"3340",440003,"SUMNER REGIONAL MEDICAL CENTER","2982","0","283","2074","897","440","456","78","71"
"3341",440006,"TRISTAR SKYLINE MEDICAL CENTER","1288","170","56","295","396","143","47","88","93"
"3342",440007,"UNITY MEDICAL CENTER","185","0","14","69","63","47","4","1","330"
"3343",440008,"HENDERSON COUNTY COMMUNITY HOSPITAL","96","365","5","4","13","1","0","0","0"
"3344",440009,"CUMBERLAND MEDICAL CENTER","3503","7","291","383","43","253","168","13","10"
"3345",440010,"WAYNE MEDICAL CENTER","0","105","0","0","0","0","0","0","0"
"3346",440011,"BLOUNT MEMORIAL HOSPITAL","2116","141","188","611","532","334","31","288","108"
"3347",440012,"WELLMONT BRISTOL REGIONAL MEDICAL CENTER","788","0","500","243","152","615","195","171","111"
"3348",440015,"UNIVERSITY OF TN MEDICAL CENTER (THE)","12323","72","432","2267","1251","1603","413","401","1015"
"3349",440016,"BAPTIST MEMORIAL HOSPITAL HUNTINGDON","29","0","0","10","5","16","0","0","0"
"3350",440017,"WELLMONT HOLSTON VALLEY MEDICAL CENTER","1208","0","104","287","157","571","100","226","599"
"3351",440018,"SYCAMORE SHOALS HOSPITAL","1280","0","19","7","129","115","0","1","46"
"3352",440020,"SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI","577","165","171","47","63","54","73","3","1"
"3353",440025,"LAUGHLIN MEMORIAL HOSPITAL, INC","2814","496","89","111","1023","422","52","41","115"
"3354",440029,"WILLIAMSON MEDICAL CENTER","1186","212","115","1893","667","2375","1314","200","3209"
"3355",440030,"MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION","2660","1124","177","718","232","382","26","56","72"
"3356",440031,"ROANE MEDICAL CENTER","893","528","26","152","143","30","0","8","13"
"3357",440032,"WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL","411","0","0","0","10","0","1","10","2"
"3358",440033,"TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER","737","346","0","0","1933","39","8","0","0"
"3359",440034,"METHODIST MEDICAL CENTER OF OAK RIDGE","4207","0","220","752","490","310","47","79","67"
"3360",440035,"TENNOVA HEALTHCARE-CLARKSVILLE","2204","0","71","217","177","197","43","48","63"
"3361",440039,"VANDERBILT UNIVERSITY MEDICAL CENTER","17083","587","1206","4938","8950","2354","945","1416","4262"
"3362",440040,"PERRY COMMUNITY HOSPITAL","45","0","0","0","0","0","0","0","0"
"3363",440046,"TRISTAR HORIZON MEDICAL CENTER","735","974","42","133","72","109","6","32","45"
"3364",440048,"BAPTIST MEMORIAL HOSPITAL","829","129","144","364","291","319","226","406","236"
"3365",440049,"METHODIST HEALTHCARE MEMPHIS HOSPITALS","8526","253","58","2264","5318","1127","557","330","865"
"3366",440050,"TAKOMA REGIONAL HOSPITAL","2661","95","6","288","415","86","0","5","9"
"3367",440053,"SAINT THOMAS RUTHERFORD HOSPITAL","9","0","37","307","2438","581","83","3","278"
"3368",440056,"TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL","2310","60","0","0","69","75","0","0","0"
"3369",440057,"CLAIBORNE MEDICAL CENTER","944","0","0","89","132","41","0","0","382"
"3370",440058,"SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER","4039","665","185","1305","7160","361","985","57","35"
"3371",440059,"COOKEVILLE REGIONAL MEDICAL CENTER","3869","0","167","467","853","1067","206","297","168"
"3372",440060,"MILAN GENERAL HOSPITAL","717","0","0","10","38","34","0","0","7"
"3373",440061,"TENNOVA HEALTHCARE-VOLUNTEER MARTIN","792","40","55","54","12","15","0","17","1"
"3374",440063,"JOHNSON CITY MEDICAL CENTER","1040","1","381","1461","2942","103","221","170","209"
"3375",440065,"NORTHCREST MEDICAL CENTER","2110","65","96","292","186","150","7","91","34"
"3376",440067,"LAKEWAY REGIONAL HOSPITAL","2634","839","143","239","28","40","0","132","9"
"3377",440068,"STARR REGIONAL MEDICAL CENTER ATHENS","1568","0","53","220","467","134","188","2","17"
"3378",440070,"DECATUR COUNTY GENERAL HOSPITAL","271","136","0","0","3","0","0","0","2"
"3379",440072,"TENNOVA HEALTHCARE-DYERSBURG REGIONAL","1728","228","115","337","76","257","1","42","31"
"3380",440073,"MAURY REGIONAL HOSPITAL","4487","676","34","277","8759","835","90","211","258"
"3381",440081,"LECONTE MEDICAL CENTER","826","396","88","170","473","95","0","55","53"
"3382",440082,"SAINT THOMAS WEST HOSPITAL","37","26","26","176","819","409","51","8","297"
"3383",440083,"TENNOVA HEALTHCARE - JAMESTOWN","367","0","0","0","1026","5","0","0","0"
"3384",440084,"SWEETWATER HOSPITAL ASSOCIATION","1487","0","70","286","18","40","0","18","7"
"3385",440091,"MEMORIAL HEALTHCARE SYSTEM, INC","13104","207","189","1505","1274","993","92","504","446"
"3386",440102,"LINCOLN MEDICAL CENTER","561","0","8","109","53","24","0","23","2"
"3387",440104,"ERLANGER MEDICAL CENTER","6323","653","990","2073","496","991","57","77","234"
"3388",440109,"HARDIN MEDICAL CENTER","561","426","0","129","16","62","0","0","0"
"3389",440110,"FORT LOUDON MEDICAL CENTER","1208","614","21","175","163","27","0","15","9"
"3390",440111,"METRO NASHVILLE GENERAL HOSPITAL","1200","7","48","210","277","106","16","20","49"
"3391",440120,"TENNOVA HEALTHCARE","8594","1592","509","1430","7767","1109","452","852","470"
"3392",440125,"FORT SANDERS REGIONAL MEDICAL CENTER","3483","0","110","618","759","685","48","149","270"
"3393",440130,"BAPTIST MEMORIAL HOSPITAL UNION CITY","196","0","22","313","37","32","6","0","17"
"3394",440131,"BAPTIST MEMORIAL HOSPITAL TIPTON","49","0","14","27","0","20","0","0","0"
"3395",440132,"HENRY COUNTY MEDICAL CENTER","1260","267","185","380","310","274","4","9","40"
"3396",440133,"SAINT THOMAS MIDTOWN HOSPITAL","39","0","33","223","5385","1022","42","6","917"
"3397",440137,"TENNOVA HEALTHCARE-SHELBYVILLE","220","0","57","7","513","77","4","22","7"
"3398",440144,"TENNOVA HEALTHCARE-HARTON","332","268","424","288","1254","662","973","29","13"
"3399",440148,"SAINT THOMAS DEKALB HOSPITAL","338","161","2","106","62","11","0","3","7"
"3400",440150,"TRISTAR SUMMIT MEDICAL CENTER","1009","0","34","447","271","268","58","57","122"
"3401",440151,"SAINT THOMAS RIVER PARK HOSPITAL","1075","485","75","301","193","93","1","3","19"
"3402",440152,"REGIONAL ONE HEALTH","1389","0","35","365","1642","275","23","53","29"
"3403",440153,"TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER","576","167","0","0","0","0","0","0","0"
"3404",440156,"PARKRIDGE MEDICAL CENTER","4200","0","176","1314","154","755","398","83","106"
"3405",440159,"DELTA MEDICAL CENTER","116","1","128","26","10","57","0","5","0"
"3406",440161,"TRISTAR CENTENNIAL MEDICAL CENTER","5951","421","297","572","925","1727","599","417","707"
"3407",440173,"PARKWEST MEDICAL CENTER","3958","0","98","853","483","951","55","262","243"
"3408",440175,"SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE","831","139","226","81","75","45","150","5","6"
"3409",440176,"INDIAN PATH MEDICAL CENTER","430","0","20","216","170","339","9","24","75"
"3410",440180,"JELLICO COMMUNITY HOSPITAL","519","30","0","8","8","2","215","1","13"
"3411",440181,"BOLIVAR GENERAL HOSPITAL","70","0","0","0","0","0","0","0","0"
"3412",440182,"MCKENZIE REGIONAL HOSPITAL","474","288","10","4","29","165","0","0","0"
"3413",440183,"ST FRANCIS HOSPITAL","511","620","132","370","1610","296","237","175","222"
"3414",440184,"FRANKLIN WOODS COMMUNITY HOSPITAL","635","455","64","26","65","804","0","124","40"
"3415",440185,"TENNOVA HEALTHCARE-CLEVELAND","2965","0","81","979","116","326","40","19","86"
"3416",440187,"LIVINGSTON REGIONAL HOSPITAL","952","0","10","23","739","32","50","2","2"
"3417",440189,"TENNOVA HEALTHCARE-REGIONAL JACKSON","655","856","25","186","46","333","24","131","17"
"3418",440192,"SAINT THOMAS HIGHLANDS HOSPITAL","770","0","0","580","158","131","0","0","2"
"3419",440193,"TENNOVA HEALTHCARE-LEBANON","1720","0","93","674","533","268","33","135","74"
"3420",440194,"TRISTAR HENDERSONVILLE MEDICAL CENTER","3685","0","151","326","510","251","55","29","94"
"3421",440197,"TRISTAR SOUTHERN HILLS MEDICAL CENTER","3399","0","65","254","4639","206","24","94","36"
"3422",440200,"SAINT THOMAS STONES RIVER HOSPITAL","70","0","0","0","43","0","0","0","0"
"3423",440218,"SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY","0","0","0","2509","0","0","0","0","0"
"3424",440227,"TRISTAR STONECREST MEDICAL CENTER","2412","0","67","634","260","305","26","28","131"
"3425",440228,"SAINT FRANCIS BARTLETT MEDICAL CENTER","734","0","78","306","2284","216","86","57","77"
"3426",440231,"TRUSTPOINT HOSPITAL","0","0","0","0","0","0","0","0","0"
"3427",440232,"HOUSTON COUNTY COMMUNITY HOSPITAL","0","0","0","0","0","0","0","0","0"
"3428",441303,"THREE RIVERS HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3429",441304,"JOHNSON COUNTY COMMUNITY HOSPITAL","0","0","0","0","54","0","0","0","0"
"3430",441305,"MACON COUNTY GENERAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3431",441306,"ERLANGER BLEDSOE HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3432",441307,"RIVERVIEW REGIONAL MEDICAL CENTER","468","11","10","47","18","86","38","4","2"
"3433",441309,"MARSHALL MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3434",441310,"RHEA MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3435",441311,"TRISTAR ASHLAND CITY MEDICAL CENTER","82","0","0","0","0","2","0","0","0"
"3436",441314,"LAUDERDALE COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3437",441315,"COPPER BASIN MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3438",441316,"CAMDEN GENERAL HOSPITAL","65","0","9","6","0","0","0","0","0"
"3439",450002,"THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS","1715","0","25","350","6170","613","149","63","227"
"3440",450007,"PETERSON REGIONAL MEDICAL CENTER","2857","729","214","414","119","100","15","25","35"
"3441",450010,"UNITED REGIONAL HEALTH CARE SYSTEM","1414","0","289","948","512","232","80","152","89"
"3442",450011,"ST JOSEPH REGIONAL HEALTH CENTER","1191","34","150","1078","1762","193","106","375","101"
"3443",450015,"PARKLAND HEALTH AND HOSPITAL SYSTEM","8238","1676","443","3842","6659","1214","290","147","835"
"3444",450018,"UNIVERSITY OF TEXAS MEDICAL BRANCH","6452","1450","422","1487","9729","982","143","302","383"
"3445",450021,"BAYLOR UNIVERSITY MEDICAL CENTER","6191","12","27","1580","405","665","3","410","184"
"3446",450023,"CITIZENS MEDICAL CENTER","1915","0","43","78","212","207","45","19","44"
"3447",450024,"UNIVERSITY MEDICAL CENTER OF EL PASO","140","60","308","1659","33","218","0","17","0"
"3448",450028,"VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE","785","985","30","253","2297","165","38","45","22"
"3449",450029,"LAREDO MEDICAL CENTER","728","570","109","883","1009","234","135","17","191"
"3450",450032,"CHRISTUS GOOD SHEPHERD MEDICAL CENTER MARSHALL","1506","79","21","295","1879","69","0","21","17"
"3451",450033,"VHS HARLINGEN HOSPITAL COMPANY LLC","1713","2","63","329","4584","195","103","90","96"
"3452",450034,"CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH","2702","1081","559","3551","3086","1288","2028","9","492"
"3453",450035,"ST JOSEPH MEDICAL CENTER","2268","575","35","206","2259","515","47","54","99"
"3454",450037,"CHRISTUS GOOD SHEPHERD MEDICAL CENTER- LONGVIEW","583","0","151","551","6174","488","156","106","150"
"3455",450039,"JPS HEALTH NETWORK","5486","5","9","496","988","285","138","40","235"
"3456",450040,"COVENANT MEDICAL CENTER","4244","306","44","291","5151","346","290","85","411"
"3457",450042,"PROVIDENCE HEALTH CENTER","508","686","109","566","146","374","4","16","127"
"3458",450044,"UT SOUTHWESTERN UNIVERSITY HOSPITAL","6766","1441","162","553","4250","892","184","558","1626"
"3459",450046,"CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI","3929","219","368","771","4631","894","335","293","454"
"3460",450051,"METHODIST DALLAS MEDICAL CENTER","3181","143","76","347","335","312","64","28","363"
"3461",450054,"BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE","2298","1","130","801","2132","737","222","258","570"
"3462",450055,"ROLLING PLAINS MEMORIAL HOSPITAL","447","27","0","37","14","29","0","0","1"
"3463",450056,"SETON MEDICAL CENTER AUSTIN","2222","77","40","949","494","951","328","266","461"
"3464",450058,"BAPTIST MEDICAL CENTER","8817","617","736","2526","8649","1878","815","475","3015"
"3465",450064,"TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL","155","430","94","152","151","189","33","40","113"
"3466",450068,"MEMORIAL HERMANN TEXAS MEDICAL CENTER","6142","54","175","2055","262","336","541","251","335"
"3467",450072,"BRAZOSPORT REGIONAL HEALTH SYSTEM","490","223","22","105","211","218","2","34","29"
"3468",450078,"ANSON GENERAL HOSPITAL","0","0","0","0","0","0","0","0","0"
"3469",450079,"BAYLOR MEDICAL CENTER AT IRVING","1013","0","14","102","143","193","49","32","95"
"3470",450080,"TITUS REGIONAL MEDICAL CENTER","1135","0","16","114","245","110","16","32","35"
"3471",450082,"CHRISTUS SPOHN HOSPITAL BEEVILLE","71","0","0","0","191","7","0","0","0"
"3472",450083,"UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL","4770","14","276","1259","8155","361","267","222","292"
"3473",450085,"GRAHAM REGIONAL MEDICAL CENTER","225","0","47","45","7","0","0","0","1"
"3474",450087,"MEDICAL CITY NORTH HILLS","1292","0","58","55","2991","285","65","6","27"
"3475",450090,"NORTH TEXAS MEDICAL CENTER","537","361","57","28","22","14","0","6","3"
"3476",450092,"FORT DUNCAN MEDICAL CENTER","393","658","4","21","32","70","3","0","4"
"3477",450097,"BAYSHORE MEDICAL CENTER","2687","44","21","350","3341","241","90","55","153"
"3478",450099,"PAMPA REGIONAL MEDICAL CENTER","157","0","19","64","195","18","21","1","1"
"3479",450101,"BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST","1247","549","29","336","811","223","163","72","228"
"3480",450102,"CHRISTUS MOTHER FRANCES HOSPITAL","16766","1459","806","2324","3162","745","715","292","1446"
"3481",450104,"GUADALUPE REGIONAL MEDICAL CENTER","3411","836","83","1014","626","265","26","75","32"
"3482",450107,"LAS PALMAS MEDICAL CENTER","1716","0","66","597","4711","769","681","29","193"
"3483",450108,"CONNALLY MEMORIAL MEDICAL CENTER","890","124","14","58","17","17","0","21","6"
"3484",450119,"SOUTH TEXAS HEALTH SYSTEM","654","1","35","117","64","92","108","57","78"
"3485",450124,"DELL SETON  MED CENTER AT THE UNIVERSITY OF TX","2664","145","212","522","240","164","1","32","92"
"3486",450128,"KNAPP MEDICAL CENTER","720","0","0","325","0","90","25","85","285"
"3487",450130,"NIX HEALTH CARE SYSTEM","723","313","75","389","595","43","19","8","28"
"3488",450132,"MEDICAL CENTER HOSPITAL","1245","300","1175","343","576","210","803","77","20"
"3489",450133,"MIDLAND MEMORIAL HOSPITAL","249","283","140","423","164","1377","139","1","1762"
"3490",450135,"TEXAS HEALTH HARRIS METHODIST FORT WORTH","463","12","204","982","339","718","137","52","288"
"3491",450137,"BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER","2018","0","31","89","509","383","47","239","298"
"3492",450143,"SETON SMITHVILLE REGIONAL HOSPITAL","471","0","0","0","6","0","0","0","0"
"3493",450144,"PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO","271","0","1","4","17","0","1","0","0"
"3494",450147,"DETAR HEALTHCARE SYSTEM","2896","0","167","362","547","429","59","8","112"
"3495",450148,"TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE","1074","0","0","75","23","168","0","9","11"
"3496",450152,"METROPLEX HOSPITAL","4082","296","37","645","2995","115","26","103","47"
"3497",450154,"VAL VERDE REGIONAL MEDICAL CENTER","156","152","0","172","56","296","52","16","0"
"3498",450155,"HEREFORD REGIONAL MEDICAL CENTER","191","0","0","14","40","22","1","1","7"
"3499",450162,"GRACE MEDICAL CENTER","1572","0","158","828","0","258","0","0","4198"
"3500",450163,"CHRISTUS SPOHN HOSPITAL KLEBERG","396","62","0","5","2267","26","0","0","4"
"3501",450165,"METHODIST HOSPITAL SOUTH","622","69","17","35","9","23","0","3","2"
"3502",450176,"MISSION REGIONAL MEDICAL CENTER","1371","0","35","736","39","68","8","10","14"
"3503",450184,"MEMORIAL HERMANN HOSPITAL SYSTEM","10943","0","411","2033","1148","1600","975","340","920"
"3504",450187,"SCOTT & WHITE HOSPITAL BRENHAM","556","173","9","17","534","103","0","1","14"
"3505",450192,"HILL REGIONAL HOSPITAL","156","30","0","2","110","0","0","0","0"
"3506",450193,"CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME","7871","2317","296","1407","2093","560","894","776","547"
"3507",450194,"EAST TEXAS MEDICAL CENTER JACKSONVILLE","382","0","18","55","19","4","0","0","3"
"3508",450196,"PARIS REGIONAL MEDICAL CENTER","2476","27","0","26","3","489","69","20","0"
"3509",450200,"WADLEY REGIONAL MEDICAL CENTER","1500","0","34","347","1469","328","51","82","83"
"3510",450203,"MEDICAL CITY WEATHERFORD","3369","36","243","1324","270","123","34","82","149"
"3511",450209,"NORTHWEST TEXAS HOSPITAL","1027","25","95","286","89","117","77","21","29"
"3512",450210,"ETMC CARTHAGE","186","0","0","0","0","0","8","0","47"
"3513",450211,"CHI ST LUKES HEALTH MEMORIAL LUFKIN","585","256","106","443","2920","308","90","57","43"
"3514",450213,"UNIVERSITY HEALTH SYSTEM","7949","988","134","1160","8088","511","209","407","508"
"3515",450219,"BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO","81","0","0","0","3","0","0","0","0"
"3516",450222,"CONROE REGIONAL MEDICAL CENTER","1514","0","176","759","813","200","222","40","71"
"3517",450229,"HENDRICK MEDICAL CENTER","1759","0","0","0","1242","0","231","27","164"
"3518",450231,"BAPTIST ST ANTHONY'S HOSPITAL","2878","0","97","81","378","322","735","185","401"
"3519",450235,"MEMORIAL HOSPITAL","26","0","23","64","23","15","0","0","28"
"3520",450236,"CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS","577","0","31","149","1387","129","37","5","35"
"3521",450237,"CHRISTUS SANTA ROSA MEDICAL CENTER","8588","865","5647","14552","4692","8532","19597","8014","9595"
"3522",450241,"FAITH COMMUNITY HOSPITAL","8","0","0","0","3","0","0","0","9"
"3523",450243,"HAMLIN MEMORIAL HOSPITAL","0","0","0","0","0","0","0","0","0"
"3524",450253,"BELLVILLE ST JOSEPH HEALTH CENTER","206","476","0","4","2","78","0","0","356"
"3525",450271,"WISE REGIONAL HEALTH SYSTEM","2519","227","103","1002","1047","108","161","21","97"
"3526",450272,"CENTRAL TEXAS MEDICAL CENTER","403","0","14","248","1590","247","51","157","21"
"3527",450280,"BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND","443","0","7","145","154","135","100","41","136"
"3528",450289,"HARRIS HEALTH SYSTEM","7075","78","66","1","14572","278","27","90","46"
"3529",450292,"TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN","382","0","20","57","5","11","0","0","2"
"3530",450299,"COLLEGE STATION MEDICAL CENTER","461","0","29","315","884","92","0","23","21"
"3531",450306,"STAMFORD MEMORIAL HOSPITAL","0","163","0","0","0","0","0","0","0"
"3532",450324,"TEXOMA MEDICAL CENTER","3266","263","48","314","117","380","80","138","82"
"3533",450330,"OAKBEND MEDICAL CENTER","1175","0","277","6989","70","57","3","309","31"
"3534",450340,"SAN ANGELO COMMUNITY MEDICAL CENTER","3656","1196","165","545","375","247","47","52","25"
"3535",450346,"BAPTIST BEAUMONT HOSPITAL","330","0","60","119","212","183","65","126","99"
"3536",450347,"HUNTSVILLE MEMORIAL HOSPITAL","2502","193","12","409","78","129","10","7","32"
"3537",450348,"FALLS COMMUNITY HOSPITAL AND CLINIC","0","0","0","0","0","0","0","0","0"
"3538",450351,"TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL","977","554","83","269","34","37","0","5","6"
"3539",450352,"HUNT REGIONAL MEDICAL CENTER","1904","15","41","168","27","149","0","66","0"
"3540",450358,"HOUSTON METHODIST HOSPITAL","3997","918","709","3203","1824","939","369","950","1121"
"3541",450369,"CHILDRESS REGIONAL MEDICAL CENTER","242","0","21","57","66","18","0","0","0"
"3542",450370,"COLUMBUS COMMUNITY HOSPITAL","2181","1617","206","12","42","171","13","1","6"
"3543",450372,"BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE","3099","344","69","357","135","135","0","56","45"
"3544",450379,"DALLAS MEDICAL CENTER","904","381","155","77","193","28","12","150","22"
"3545",450388,"METHODIST HOSPITAL","5929","306","313","1883","2583","1892","1067","241","1186"
"3546",450389,"EAST TEXAS MEDICAL CENTER ATHENS","1895","296","39","186","711","243","2","55","13"
"3547",450395,"MEMORIAL MEDICAL CENTER LIVINGSTON","638","0","78","316","126","17","0","0","4"
"3548",450399,"BROWNFIELD REGIONAL MEDICAL CENTER","152","0","0","0","15","1","0","0","0"
"3549",450400,"PARKVIEW REGIONAL HOSPITAL","150","0","0","43","35","0","0","0","0"
"3550",450403,"MEDICAL CENTER OF MCKINNEY","738","0","10","140","194","152","74","14","132"
"3551",450411,"EASTLAND MEMORIAL HOSPITAL","299","51","0","17","23","0","0","0","0"
"3552",450419,"TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE","107","0","11","49","4","3","0","39","2"
"3553",450422,"BAYLOR MEDICAL CENTER AT UPTOWN","199","29","349","849","25","3","82","0","231"
"3554",450424,"HOUSTON METHODIST SAN JACINTO HOSPITAL","3400","1041","106","466","1393","291","86","56","102"
"3555",450431,"ST DAVID'S MEDICAL CENTER","1623","0","52","595","3270","234","2464","163","434"
"3556",450447,"NAVARRO REGIONAL HOSPITAL","1428","542","329","107","130","35","26","17","17"
"3557",450451,"GLEN ROSE MEDICAL CENTER","505","0","8","25","11","15","3","20","0"
"3558",450460,"TYLER COUNTY HOSPITAL","0","0","0","0","0","0","0","0","0"
"3559",450462,"TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS","299","48","25","266","263","393","105","0","190"
"3560",450465,"MATAGORDA REGIONAL MEDICAL CENTER","1001","260","17","132","44","51","12","30","2"
"3561",450469,"WILSON N JONES REGIONAL MEDICAL CENTER","684","0","49","294","93","48","3","20","11"
"3562",450475,"UT HEALTH EAST TEXAS HENDERSON HOSPITAL","75","0","8","43","5","26","0","0","0"
"3563",450484,"WOODLAND HEIGHTS MEDICAL CENTER","50","16","0","0","0","51","17","7","0"
"3564",450488,"ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE","0","0","0","0","0","0","0","0","0"
"3565",450489,"MEDICAL ARTS HOSPITAL","152","0","0","0","24","1","0","0","1"
"3566",450498,"STEPHENS MEMORIAL HOSPITAL","0","72","0","19","44","0","0","0","0"
"3567",450508,"MEMORIAL HOSPITAL","1148","0","17","485","289","76","62","12","69"
"3568",450518,"THE MEDICAL CENTER OF SOUTHEAST TEXAS","4567","0","198","744","340","335","86","273","33"
"3569",450537,"METHODIST RICHARDSON MEDICAL CENTER","1050","0","33","551","239","247","17","52","87"
"3570",450539,"COVENANT HOSPITAL PLAINVIEW","823","508","34","159","326","53","0","0","11"
"3571",450558,"ABILENE REGIONAL MEDICAL CENTER","3334","0","78","1738","2855","247","46","90","58"
"3572",450563,"BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE","1267","0","24","339","111","258","1","97","65"
"3573",450565,"PALO PINTO GENERAL HOSPITAL","176","74","55","118","78","70","2","0","7"
"3574",450571,"SHANNON MEDICAL CENTER","4981","1593","409","916","1265","286","69","330","200"
